tier	why	phrase	address
2	ngram10	chance. The warmongers will start mining bitcoin for sure. It's	1BAuCARNYDyRUgVxmgLSLaDx7dEfxGVh93
2	ngram10	chance. The warmongers will start mining bitcoin for sure. It's	13ub3z6Hu23bH7MvjjJWBgXtwq9U6HVr8D
2	ngram10_lower	chance. the warmongers will start mining bitcoin for sure. it's	1JkvQmQ8TgysS9MfcRobYFgpahJjxBpGWP
2	ngram10_lower	chance. the warmongers will start mining bitcoin for sure. it's	14F6uG7SGCQ2oKWBb27NaoBKxCiSm3oQ7D
2	ngram10	The warmongers will start mining bitcoin for sure. It's a	1LhNpLTYWUXvVQb7VjGbHkUr9CFoW4yCu2
2	ngram10	The warmongers will start mining bitcoin for sure. It's a	198chGXW5kMqpUjYhPwUddHtTdPRAvb4wJ
2	ngram10_lower	the warmongers will start mining bitcoin for sure. it's a	17VwxQyAMSYdisieWKwwf2aiGhN8XtbnSx
2	ngram10_lower	the warmongers will start mining bitcoin for sure. it's a	1NJB7D46vcwkH2qCp7i1xSztEZQrPAogiF
2	ngram10	warmongers will start mining bitcoin for sure. It's a fact	1GRF8HCpnnyAbVAUv34n3pRJo75rA3Nzrf
2	ngram10	warmongers will start mining bitcoin for sure. It's a fact	1JvecCu24yMP7qbfd9fyeoMpnSKA6AJQ82
2	ngram10_lower	warmongers will start mining bitcoin for sure. it's a fact	1CQgMa82YUJ31GHc6UEWLoENCdXyYG5ryF
2	ngram10_lower	warmongers will start mining bitcoin for sure. it's a fact	15a6MGqG763RvDpdpXdd4drP5SSDewXWUL
2	ngram10	will start mining bitcoin for sure. It's a fact baked	1D3AWwizynKnWtboe6ATNfHnCkP87gArGs
2	ngram10	will start mining bitcoin for sure. It's a fact baked	19RQEd2XvAx7igx1th1c5ZCMDTinp3rmci
2	ngram10_lower	will start mining bitcoin for sure. it's a fact baked	1b6N9TBUuU3Mj97xaGYyDhDEFDsy5GNQx
2	ngram10_lower	will start mining bitcoin for sure. it's a fact baked	15w4wecJErDodqYFKFiuTVwTUuG4kTyUK2
2	ngram10	start mining bitcoin for sure. It's a fact baked into	1HAwMV4e8mU3766LDhrfbf5BuoyPbhbhKc
2	ngram10	start mining bitcoin for sure. It's a fact baked into	1CtkgusxoSZ6PLvZ1muwm2uBy44KW821ZW
2	ngram10_lower	start mining bitcoin for sure. it's a fact baked into	1GFzg53uprjjFjjFrN6d9sJTYo8KT2gXAX
2	ngram10_lower	start mining bitcoin for sure. it's a fact baked into	1Hi3LXtGkNBkLCe6cp8q99r5QV9kLk1L6W
2	ngram10	mining bitcoin for sure. It's a fact baked into the	1HAXbUgrDR35ibQ87KapWbd6H93tWCrSfB
2	ngram10	mining bitcoin for sure. It's a fact baked into the	1JpS51RyJjwM917j4RjUvwEoncAd7V7Lwr
2	ngram10_lower	mining bitcoin for sure. it's a fact baked into the	1AVaqiiRJ15dwbzwccNC7RuM81uY1wV1DG
2	ngram10_lower	mining bitcoin for sure. it's a fact baked into the	1DsbkoA1dTvnQHBWQGYdudgd2RrRi219Xh
2	ngram10	bitcoin for sure. It's a fact baked into the game-theorized	1E2xuR1QoR7ZtkuXx9T3NzmfMZyR23QAfT
2	ngram10	bitcoin for sure. It's a fact baked into the game-theorized	12VqmhEAWQpoU9nXwvMCkKY943rp5qihzU
2	ngram10_lower	bitcoin for sure. it's a fact baked into the game-theorized	18iqVCaRYnNr8NDFEcPrAxfcvusLwikZxk
2	ngram10_lower	bitcoin for sure. it's a fact baked into the game-theorized	13USicnfSpDcjhkgCwP7gvhtMmeZds7E85
2	ngram10	for sure. It's a fact baked into the game-theorized Bitcoin	1Fwjr2MFb2YvCEXBwb6qRt8BX3TwtAhu5j
2	ngram10	for sure. It's a fact baked into the game-theorized Bitcoin	1LZ5hkkWx8gbkLSMeo9gPGYsoJsQ42G4qD
2	ngram10_lower	for sure. it's a fact baked into the game-theorized bitcoin	19qjCBXJmEQJLwqFeNsuTVurMnYxTrHdGv
2	ngram10_lower	for sure. it's a fact baked into the game-theorized bitcoin	1MsmVB1hLXxa8YYCGnmkdrGeYShGQNahm8
2	ngram10	sure. It's a fact baked into the game-theorized Bitcoin protocol,	12xkLi9LdGPUBGtZsEsdqNpuhZkmTZPzXd
2	ngram10	sure. It's a fact baked into the game-theorized Bitcoin protocol,	14q7FtTW6y6r9AyouVAYvF7BRDpChF2Pwo
2	ngram10_lower	sure. it's a fact baked into the game-theorized bitcoin protocol,	1Jrsr7mWrM9HtT2gwhmrbd2FSmuSZ5Bzi9
2	ngram10_lower	sure. it's a fact baked into the game-theorized bitcoin protocol,	1BgD1ZG5XUGe5WjS1JUMab6sdguvxKc79a
2	ngram10	It's a fact baked into the game-theorized Bitcoin protocol, observable	1LQKBhSeCxpPHG2RN5egsjrHtcnGUPskEo
2	ngram10	It's a fact baked into the game-theorized Bitcoin protocol, observable	13WSC1eipTpfHiDZM6wc3e1Pkdz5j5Xaoh
2	ngram10_lower	it's a fact baked into the game-theorized bitcoin protocol, observable	1BxuPYWqTxLuFjM8FFy7GgzqP3NXu5pA54
2	ngram10_lower	it's a fact baked into the game-theorized bitcoin protocol, observable	1MCQcaoVFa8pVL8K4XGh3s3xVbYEBLRhe
2	ngram10	a fact baked into the game-theorized Bitcoin protocol, observable by	1HbTPY3UoWjor6wf2cG4LruMa4b9NMchtq
2	ngram10	a fact baked into the game-theorized Bitcoin protocol, observable by	15qmXHM1Wwbog4831D7s58TPhSPFfDJvAc
2	ngram10_lower	a fact baked into the game-theorized bitcoin protocol, observable by	1KnCy6ZLSyuaemJate4q2GU1HuRDpqs7nA
2	ngram10_lower	a fact baked into the game-theorized bitcoin protocol, observable by	1AZYZKEh5DyRs3RqWXJiBFEnLEy5MCiTSq
2	ngram10	fact baked into the game-theorized Bitcoin protocol, observable by anyone	1EiLGdFFeicVENVz3dDvcXD59sK2RTmERt
2	ngram10	fact baked into the game-theorized Bitcoin protocol, observable by anyone	17xe1gYdEt8x6H2Z3QuE3P6GWanrEMWoZq
2	ngram10_lower	fact baked into the game-theorized bitcoin protocol, observable by anyone	18nyGLHM35yXnbPdRxxCpsR4d9LDBEyXm9
2	ngram10_lower	fact baked into the game-theorized bitcoin protocol, observable by anyone	1HxaKiAapNQN1kuS7qVQ3a1XFE8BEADS5p
2	ngram10	baked into the game-theorized Bitcoin protocol, observable by anyone choosing	147M3qodgLp7FmdXKSmKHnzgFUMHuv4ZcB
2	ngram10	baked into the game-theorized Bitcoin protocol, observable by anyone choosing	1PdP7FQeCZRScaiWZ1H6c4iXv18Yz5ndvp
2	ngram10_lower	baked into the game-theorized bitcoin protocol, observable by anyone choosing	1AaLmuoefuw1obNiU7bp78Yz8GNHdge47n
2	ngram10_lower	baked into the game-theorized bitcoin protocol, observable by anyone choosing	1CQyumEJQNxQcGCyStUBknyyqNperbWssN
2	ngram10	into the game-theorized Bitcoin protocol, observable by anyone choosing to	12g3VnQ7hT1TnST88wdYMqGRiQYhunDTwb
2	ngram10	into the game-theorized Bitcoin protocol, observable by anyone choosing to	19LHFLU1qpnwivZFnvk2yV9y5cArt9Svtk
2	ngram10_lower	into the game-theorized bitcoin protocol, observable by anyone choosing to	1KuF9k3F4YkxqbPeNt3woy8iK4P783wKiZ
2	ngram10_lower	into the game-theorized bitcoin protocol, observable by anyone choosing to	1FTmrYdykavnFwGVciygw7jqbLqFF3mMig
2	ngram10	the game-theorized Bitcoin protocol, observable by anyone choosing to see	18nshDJqDPHhXhxtzwCMgxiwdXeN5ZneRw
2	ngram10	the game-theorized Bitcoin protocol, observable by anyone choosing to see	12JY9WicnZNAHMFneZU5TVmKTr1BfssbNe
2	ngram10_lower	the game-theorized bitcoin protocol, observable by anyone choosing to see	1GdeoihBWuT3gjAaPU9zT65Sr948oDir5x
2	ngram10_lower	the game-theorized bitcoin protocol, observable by anyone choosing to see	1FqkvH3Zko6JLUR94fTbd6jp7vEcZzpUZw
2	ngram10	game-theorized Bitcoin protocol, observable by anyone choosing to see it,	13sQFLvF9BGmhXzgLJ4TfAqbQHkScJnz9n
2	ngram10	game-theorized Bitcoin protocol, observable by anyone choosing to see it,	17quSDKVXurykhnC2scu8S7ksxWgM18W6e
2	ngram10_lower	game-theorized bitcoin protocol, observable by anyone choosing to see it,	1Mcs3WPNwhgYxVABo7XQB4AuUqZjFPB8Gi
2	ngram10_lower	game-theorized bitcoin protocol, observable by anyone choosing to see it,	1FHW13VXgSJnrDwPDTQZBWswtgqCeNTzJJ
2	ngram10	Bitcoin protocol, observable by anyone choosing to see it, right	1D1RWQ5c97yCq7ri6fNtybzhhhK7mKt63f
2	ngram10	Bitcoin protocol, observable by anyone choosing to see it, right	1YrZSqfvTBL42pCvRJ8g9WsEqy9TKzsmC
2	ngram10_lower	bitcoin protocol, observable by anyone choosing to see it, right	17a8ehLE3uvbeFKbGdFPeB9r8LHT9MTryR
2	ngram10_lower	bitcoin protocol, observable by anyone choosing to see it, right	1PQjxTDJHviP4LFQwKEECNPxeQWetLJTWv
2	ngram10	protocol, observable by anyone choosing to see it, right there	1uPzLEoLKKEZ2AQDAZV8jYv1PhNW8SQiL
2	ngram10	protocol, observable by anyone choosing to see it, right there	137AhrNijhkiUjXdAeVYDa8BkB37FsGApV
2	ngram10	observable by anyone choosing to see it, right there in	15bkCWoWoQYvgJX7EBGheiXFS3BvKJCg7H
2	ngram10	observable by anyone choosing to see it, right there in	14G3ur7ZAFvPx6QP3on6gUutqhw8ePmf6Q
2	ngram10	by anyone choosing to see it, right there in the	1NVNDTCKg8YkskrZzK8t1riC5kvGV5uKMe
2	ngram10	by anyone choosing to see it, right there in the	1CwTun5pQvDGHVbNTv79wfDkVb4Dpkt9ku
2	ngram10	anyone choosing to see it, right there in the Genesis	1EPkNAddtPFmaEHkzQKRmbVW439EnpMUU5
2	ngram10	anyone choosing to see it, right there in the Genesis	16zbBcLQXJcceaK5eF7Lu1z1NWHbDXCgdx
2	ngram10_lower	anyone choosing to see it, right there in the genesis	1JUVKJe8GssvPgpbgiGPSx8xJyHf1J5XKK
2	ngram10_lower	anyone choosing to see it, right there in the genesis	1LWtwqbNYfkuHbRKngVoX7PJzdX5wUy53Y
2	ngram10	choosing to see it, right there in the Genesis Block.	1Jd8EDS8acfkpb2KzbXD7VAeCLSdFhLAgR
2	ngram10	choosing to see it, right there in the Genesis Block.	1BaZkVnSECuqR35ETA5PmKrU3UZVJNR3uj
2	ngram10_lower	choosing to see it, right there in the genesis block.	18haabmxZZZ7Ftq5887vgM1o1mj3JG1B4i
2	ngram10_lower	choosing to see it, right there in the genesis block.	12Y2an1i4R99emv1BATd9yCUiyLC5yXJQK
2	ngram10	to see it, right there in the Genesis Block. The	1KDsq6L3RDGjnsX5v6tzcd1LWbtkq8CV68
2	ngram10	to see it, right there in the Genesis Block. The	1LW92rLkj5Wb2fDRfLYYuYakvHQZP7YQs
2	ngram10_lower	to see it, right there in the genesis block. the	1GY3sfXd4ekpNbWVcTBQu6AReHA2YtUco5
2	ngram10_lower	to see it, right there in the genesis block. the	1HfZHEjbg7cHvzKESR4zC1UPirgFiXSTih
2	ngram10	see it, right there in the Genesis Block. The economy	14zSiJUFzV1jC7x1bk4ip6Y9HDcQMNfGzj
2	ngram10	see it, right there in the Genesis Block. The economy	1GAsqj1NhZJPUsUyCYLHBCVyXNKkhtJ1HW
2	ngram10_lower	see it, right there in the genesis block. the economy	1PLreUbBR9CpV3SZapENdDn7ECoaCFtpp7
2	ngram10_lower	see it, right there in the genesis block. the economy	1D5yeuYnzpgWoyZgVHK2pvZqFzkbfFnR6U
2	ngram10	it, right there in the Genesis Block. The economy of	145xZgiB1owsty8LBQf1wtjHHuSjTLh4Aj
2	ngram10	it, right there in the Genesis Block. The economy of	15YLERB9ST4XyWQXFocr4Q442KzaV9G4h8
2	ngram10_lower	it, right there in the genesis block. the economy of	14R4La1iH9c63VLcr7Xx3UyBB7HJ3ZDFA3
2	ngram10_lower	it, right there in the genesis block. the economy of	1FENHoXVMbq6u5hNuSqWorxcYfXwMPjgwB
2	ngram10	right there in the Genesis Block. The economy of love	164QevwjViFPkWpm1iQst6QGgkZByRKavn
2	ngram10	right there in the Genesis Block. The economy of love	1D5yFvhzy7qquQD5XvxCvCQp1fAyLTd6JZ
2	ngram10_lower	right there in the genesis block. the economy of love	1HeSQDr9cePEj7rjNZ7cKi4McdNCTo8Bf1
2	ngram10_lower	right there in the genesis block. the economy of love	16Xm3U9Hbtu9d6urDU1FvetLN8THbppebV
2	ngram10	there in the Genesis Block. The economy of love is	1HsCqNBd2HJyKzfcb9akK5yHiwMXhGa1gH
2	ngram10	there in the Genesis Block. The economy of love is	125kCEbARiz83L1CzMma4tZxSXQR6e4m7k
2	ngram10_lower	there in the genesis block. the economy of love is	1Kzg4YSKYH6jYz6eiNsSKkSmJkmWn31jpx
2	ngram10_lower	there in the genesis block. the economy of love is	15ssCsCP1YNAjxsY19M9Mq5boYXruEnYPJ
2	ngram10	in the Genesis Block. The economy of love is infinitely	1FNPo8Y213NcJKjY1PNdSPfZQGC9en9MwE
2	ngram10	in the Genesis Block. The economy of love is infinitely	1L7JXCRS7LWa7YZqsFY8SKu3otV4ruZjYS
2	ngram10_lower	in the genesis block. the economy of love is infinitely	1A3nGn6Fyo2sHee3CZ7a4DuHJxPkvWQ4wL
2	ngram10_lower	in the genesis block. the economy of love is infinitely	1FjkqNgLdWQqEQVq9zcvcHtbyPwstRGkkz
2	ngram10	the Genesis Block. The economy of love is infinitely more	1FdjfP2KYfBmrAZLG7NmKAFCUnzno46BmL
2	ngram10	the Genesis Block. The economy of love is infinitely more	1EBQtcjhTHHaLbWbEETBpXEpbiUv9Z8oXM
2	ngram10_lower	the genesis block. the economy of love is infinitely more	1EGjNsKVfa7jC5v44GwqRppwQzkq4Ap8Vs
2	ngram10_lower	the genesis block. the economy of love is infinitely more	1A4DKfoZaq9SqAnbxuNYeAPHWV9wpG4sbQ
2	ngram10	Genesis Block. The economy of love is infinitely more efficient	17wBDFvLf3qK1Zpe3xHbU1rkdZAmMqQnF6
2	ngram10	Genesis Block. The economy of love is infinitely more efficient	15UEKNkxGrhJGZq9CbgdFTqPSs7q7CP2w5
2	ngram10_lower	genesis block. the economy of love is infinitely more efficient	1GtwZd4YmT2QgKjFqL5YruwGWkoy4kgsKC
2	ngram10_lower	genesis block. the economy of love is infinitely more efficient	1AaJnCtA5yrYXrDDjMZtRXBE4AGfNXWUoH
2	ngram10	Block. The economy of love is infinitely more efficient than	13cx64sBsm5UFMTyrzxmSo6Ln9HfQDtufi
2	ngram10	Block. The economy of love is infinitely more efficient than	12MTrivAzMkJCV9DT259BMBVmidz9FDnE7
2	ngram10_lower	block. the economy of love is infinitely more efficient than	1L538VSosnW36rJAr21AubxKErFkTEhtLc
2	ngram10_lower	block. the economy of love is infinitely more efficient than	1BUtXoQn78o9cHtQi7p4Tduv2r5TxwT4GZ
2	ngram10	love is infinitely more efficient than hate and war. To	16KcMzHeipw2NpTopg5VxJa7Pn6UbJxt6t
2	ngram10	love is infinitely more efficient than hate and war. To	13ucHh9JZM1JWE72m5xPuTJb2tJbtChPph
2	ngram10_lower	love is infinitely more efficient than hate and war. to	15tbKENaYAw8ATEsYPKmKxGcML8stA3rpA
2	ngram10_lower	love is infinitely more efficient than hate and war. to	16tYLsZbaLp9kwskrp4vKiessUj1x9uku
2	ngram10	is infinitely more efficient than hate and war. To wrap	14PPAmLd5hSFpt3ozRcHXpzxMzSTJCjPLd
2	ngram10	is infinitely more efficient than hate and war. To wrap	1KKzxTwVfttKaTgVNAhfBHQUp8Dgh5cKcK
2	ngram10_lower	is infinitely more efficient than hate and war. to wrap	19bpgrQQzExE5g83p5F1FdBapSnurTq5Re
2	ngram10_lower	is infinitely more efficient than hate and war. to wrap	18rGLpHBizvzhZTm21ucpHaS3isCg3KnbH
2	ngram10	infinitely more efficient than hate and war. To wrap this	189gJd8EXoHy7y4fb81rMXzK9SiSBqNi1
2	ngram10	infinitely more efficient than hate and war. To wrap this	1HFrujnGum6FjwMKpHGcwkVpiy5QMEAbCX
2	ngram10_lower	infinitely more efficient than hate and war. to wrap this	1FGz1KpjTeNByEGpNS7dHgVDgj2XURUhV2
2	ngram10_lower	infinitely more efficient than hate and war. to wrap this	18SBq2N9CHUfjC2DsPx29GuAmueyXBdg5U
2	ngram10	more efficient than hate and war. To wrap this up,	19Tr27818XssN5yFCs1ipRcguzRe31xC8v
2	ngram10	more efficient than hate and war. To wrap this up,	1QK3c36bjqckH23ETeRJoUfBBMm5VbeYrK
2	ngram10_lower	more efficient than hate and war. to wrap this up,	1M3pwy8C4ePvng2jpYrMhG1Gpr2vuySz2g
2	ngram10_lower	more efficient than hate and war. to wrap this up,	18EPnTuTjA2wcGTRvefYi6tA5bZk4KD4xx
2	ngram10	efficient than hate and war. To wrap this up, as	179c2Ea5xMuvVjFERLSuxJfwatDviEVif3
2	ngram10	efficient than hate and war. To wrap this up, as	1GnTU3KijrunqGxrAxeKKBQc4qbSC5tXZv
2	ngram10_lower	efficient than hate and war. to wrap this up, as	1NYwEnxcrTuWPy3vBQh7KNQaUiMVukvnKN
2	ngram10_lower	efficient than hate and war. to wrap this up, as	14A94DsUudqZ3rxnfTvJ5euLrhkRDDgm3X
2	ngram10	than hate and war. To wrap this up, as we	1ACsHPACKajpNQr1CZWj1BBm1WTsE4Qk8d
2	ngram10	than hate and war. To wrap this up, as we	1BXJnGn842RhJjk5EvyZc3yvdFKQd1HU7t
2	ngram10_lower	than hate and war. to wrap this up, as we	15FFoZnbmYe6422tYZPN8rG5gWMuT8tBFZ
2	ngram10_lower	than hate and war. to wrap this up, as we	177AWhup9zKdAFJW8PQan39WUyWnUKiZ5f
2	ngram10	hate and war. To wrap this up, as we move	1BquQPLHyu9soxz1WLAAW9WvjE2EYygDF6
2	ngram10	hate and war. To wrap this up, as we move	1LXp7qEzYzezrvpZbNsZ9V4FQri4iqPb8L
2	ngram10_lower	hate and war. to wrap this up, as we move	1Ji4R3dNDqf2saaVFxiRF36jMrBh4VPULj
2	ngram10_lower	hate and war. to wrap this up, as we move	1F4wJPowmXuAtDkkScecNSMfZnXrDE3BYQ
2	ngram10	and war. To wrap this up, as we move from	1JABNrkrtxXKRFGGrwZad5KgkEEp9hHMRC
2	ngram10	and war. To wrap this up, as we move from	1LFmmnSsrMYebBsxiBTdyjyaebsNJdimoQ
2	ngram10_lower	and war. to wrap this up, as we move from	12NrUiMVRtVP5YbfsDzekDF932FqfJBxkv
2	ngram10_lower	and war. to wrap this up, as we move from	1F3j3cVayfQtqTig3HcWxi8CN1znoGywRr
2	ngram10	war. To wrap this up, as we move from a	19TWBuw4omHYAGg5c5HzVRio7ND6koawD8
2	ngram10	war. To wrap this up, as we move from a	13JU3THMLZck2zKmL1v4UPxEb3pBmMXbaG
2	ngram10_lower	war. to wrap this up, as we move from a	18t16GuqwjQsoQyksq3QBPnQfGJcF9PNRe
2	ngram10_lower	war. to wrap this up, as we move from a	15onV52vtj1hXjhxRFT7C22uWnkFBj9CXd
2	ngram10	To wrap this up, as we move from a war	1GKDbmtek56rn9sN6Afz1L2eoMK4GHAQyC
2	ngram10	To wrap this up, as we move from a war	1GbESa6dfhFJpW2zmMritduWZQmKwgemke
2	ngram10_lower	to wrap this up, as we move from a war	1Jv5HfKb4p6KaDEP4wNK722ZBRrrvtBa63
2	ngram10_lower	to wrap this up, as we move from a war	1HevSVM9bVnWYNH213eXiMVKwmuwF2tcuG
2	ngram10	wrap this up, as we move from a war and	127bw95tcXeFpdS6rgWWL5yyMW7wSNcDPd
2	ngram10	wrap this up, as we move from a war and	14Bw6vcU9Z416jmvxP7xivP2is3B72RvAS
2	ngram10	this up, as we move from a war and violence	13P5faP5EbGXJbUnLujXSdoyUFmPVsj63D
2	ngram10	this up, as we move from a war and violence	1JZnikTxW4yqHkUdYLXJ7sFquLL9cWM92y
2	ngram10	up, as we move from a war and violence economy	12cf1NZ1WuhCNCRSpac7DjixrRTdjusHJK
2	ngram10	up, as we move from a war and violence economy	1JWEW6zBgE2tbeAX7fMen9xDF7P1DmKJJb
2	ngram10	as we move from a war and violence economy to	19Ck8MDLjjWf4yH3znmXr6JSTkGffoUsqf
2	ngram10	as we move from a war and violence economy to	1EGXBukDp5cHj9T8GGtPQjn9Eer4yfjC7k
2	ngram10	we move from a war and violence economy to a	1CqFGt6eYZ1eLH48f85r3civFWHg2ANho9
2	ngram10	we move from a war and violence economy to a	15WWGqsS8rJnacRSoZNy1DoMG7CT2yNR58
2	ngram10	move from a war and violence economy to a peace	1JUkjSipJfNjsziaDZSdi1DG948CuHbtCr
2	ngram10	move from a war and violence economy to a peace	1E6imU5ipdDinLCo1LWZ7CgpVhwvb6Y5tj
2	ngram10	from a war and violence economy to a peace and	1Cg3bekm8WjEpCtMyXEZWw1QJvJoaKRoMa
2	ngram10	from a war and violence economy to a peace and	1PAdw3UBYLzJDHWKoGD9odykzcJ66xE7gv
2	ngram10	a war and violence economy to a peace and love	14BuywG6Q7cFRsgGYx5hMtNwSvAcMVV2ku
2	ngram10	a war and violence economy to a peace and love	1AaKBYvfSDE2derQM3BDKjHg3MxEbFj1zb
2	ngram10	war and violence economy to a peace and love economy,	15KqENy5wKxvbkQSXGcibwWeDvWraLvRVC
2	ngram10	war and violence economy to a peace and love economy,	1CAEgwjHp9fLscBAThD3egfWBZvZnRjXN1
2	ngram10	and violence economy to a peace and love economy, the	18TqRCYT61PbhzhHDcNztczuWAhrsMV554
2	ngram10	and violence economy to a peace and love economy, the	13pPaMsnBGLpi19uHN4HvWNh7y5JtV2R8v
2	ngram10	violence economy to a peace and love economy, the efficiencies	1Ke3CBz7fvYz4QEvj1Ui9Z9ZtTzsuz9cwr
2	ngram10	violence economy to a peace and love economy, the efficiencies	179X5bEfAibyd8JhFqDQ56nn4etvLrNCt8
2	ngram10	economy to a peace and love economy, the efficiencies of	1zzayZzYpJJ6fGWYULDD1Hy8rETWbSknv
2	ngram10	economy to a peace and love economy, the efficiencies of	16cdSR5FVfhWgGNu9vvxCK3MXoFKGCt5Le
2	ngram10	to a peace and love economy, the efficiencies of love	1H1SLbCBjo38TrTMy9XgNoV86uxQxFXk7v
2	ngram10	to a peace and love economy, the efficiencies of love	1MVi6kDnepXrRPRLXoQa4HWNpQGVfXZDbp
2	ngram10	a peace and love economy, the efficiencies of love —	1QCZdbcCQrZQF2BnsnPMktGuZKErZyddn2
2	ngram10	a peace and love economy, the efficiencies of love —	1HjK1J2aK8ipEJGWA8W85Xq77huqK79UFa
2	ngram10	peace and love economy, the efficiencies of love — because	1D3hSX7XyydJMqJppXTuACGsTaRThfFhi8
2	ngram10	peace and love economy, the efficiencies of love — because	1CSbK9AttvTMSn2oLofQCSNBSsF6PifWtW
2	ngram10	and love economy, the efficiencies of love — because bitcoin	1JdUNimstAzFTaS6HrCFG8FFSD7sVfXDWE
2	ngram10	and love economy, the efficiencies of love — because bitcoin	1HzdSqWW4zS5yxLWfWJqiWJaDrC9ZjgPj9
2	ngram10	love economy, the efficiencies of love — because bitcoin is	1L9Eos1h7MZEvM8UTiN2qEXq5ozvMG346m
2	ngram10	love economy, the efficiencies of love — because bitcoin is	1En5JqAmC2zyMQNeUUzgqzGaFmSjv8Hohw
2	ngram10	economy, the efficiencies of love — because bitcoin is infinitely	1EU5rojXgiq1ej2dB3PNJaUKc27Vwgtj9J
2	ngram10	economy, the efficiencies of love — because bitcoin is infinitely	1NwBMpP4M7RQwaSLdXyQVj4vZAZvTBiy2a
2	ngram10	the efficiencies of love — because bitcoin is infinitely more	1APtShLXtJvZE1PbZ9nf1ddfYpYna1CNDc
2	ngram10	the efficiencies of love — because bitcoin is infinitely more	19Vqng9qd6G1B6FHtJksdSN9iMYtnnPBLx
2	ngram10	efficiencies of love — because bitcoin is infinitely more efficient	1A3Ktx9tVW8iUp5yEyFLFAVzDKqckS7hp1
2	ngram10	efficiencies of love — because bitcoin is infinitely more efficient	1EJa1odnG3ygHUHQQhfK2ojeA5wnexKyUf
2	ngram10	of love — because bitcoin is infinitely more efficient to	1BpdCZPWLvJT1PdXNmTPBFEh8YhRf6QSv4
2	ngram10	of love — because bitcoin is infinitely more efficient to	1LuKXCLicUnzFNkCx63EdiW6zHnwFe5WGx
2	ngram10	love — because bitcoin is infinitely more efficient to transact	12LStisNbHoksYDHHpCpvnLHdmAtcyNn7b
2	ngram10	love — because bitcoin is infinitely more efficient to transact	17jHZm84sGkjn1zTVGjh5CEqpMFrDVjaJ5
2	ngram10	— because bitcoin is infinitely more efficient to transact and	17KwpkeiUuXGBEMWoYFPkHGxf83eSKea25
2	ngram10	— because bitcoin is infinitely more efficient to transact and	1Hn7yQD2jVZrx1qZ5oX8sX42EjckPeudfo
2	ngram10	because bitcoin is infinitely more efficient to transact and store	1BtaWiANxer7ZwwK1DCfXhEvBWWAtBftFX
2	ngram10	because bitcoin is infinitely more efficient to transact and store	165XcCKJ3KxWxMnXXP1LzRkhvW7taHvTGg
2	ngram10	bitcoin is infinitely more efficient to transact and store wealth	16WYfo8TMrx6Tj73ziZ2pyPFHvYoQfscyB
2	ngram10	bitcoin is infinitely more efficient to transact and store wealth	1JMqQkYsb1NBELq9Vd8FEcvS8WYTDrjUFA
2	ngram10	is infinitely more efficient to transact and store wealth in	1GkWyT65PdBpwfB3BrafQgaN3hSmLVbhLP
2	ngram10	is infinitely more efficient to transact and store wealth in	1cLqxxkaAdSVBFvKHmxb2c1xzh1HJ7ty1
